"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Total","Currency: 2017 PPP $","2019",1374.36,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Total","Currency: U.S. dollars","2019",334.36,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: Local currency","2019",5252.29,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: 2017 PPP $","2019",1287.33,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: U.S. dollars","2019",313.18,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: Local currency","2019",8642.68,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: 2017 PPP $","2019",2118.31,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: U.S. dollars","2019",515.35,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: Local currency","2019",3905.66,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: 2017 PPP $","2019",957.27,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: U.S. dollars","2019",232.89,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: Local currency","2019",6581.6,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: 2017 PPP $","2019",1613.14,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: U.S. dollars","2019",392.45,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: Local currency","2019",5373.53,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: 2017 PPP $","2019",1317.05,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: U.S. dollars","2019",320.41,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): F. Construction","Currency: Local currency","2019",6087.98,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): F. Construction","Currency: 2017 PPP $","2019",1492.16,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): F. Construction","Currency: U.S. dollars","2019",363.02,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: Local currency","2019",4377.63,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: 2017 PPP $","2019",1072.95,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: U.S. dollars","2019",261.03,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: Local currency","2019",7521.21,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: 2017 PPP $","2019",1843.44,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: U.S. dollars","2019",448.48,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: Local currency","2019",3186.88,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: 2017 PPP $","2019",781.1,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: U.S. dollars","2019",190.03,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: Local currency","2019",4009.58,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: 2017 PPP $","2019",982.74,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: U.S. dollars","2019",239.08,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: Local currency","2019",14994.79,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: 2017 PPP $","2019",3675.21,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: U.S. dollars","2019",894.11,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: Local currency","2019",4633.1,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: 2017 PPP $","2019",1135.57,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: U.S. dollars","2019",276.26,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: Local currency","2019",4381.96,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: 2017 PPP $","2019",1074.01,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: U.S. dollars","2019",261.29,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: Local currency","2019",4490.21,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: 2017 PPP $","2019",1100.55,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: U.S. dollars","2019",267.74,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: Local currency","2019",2658.62,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: 2017 PPP $","2019",651.62,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): P. Education","Currency: U.S. dollars","2019",158.53,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: Local currency","2019",4511.86,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: 2017 PPP $","2019",1105.85,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","Currency: U.S. dollars","2019",269.03,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: Local currency","2019",3775.76,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: 2017 PPP $","2019",925.43,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","Currency: U.S. dollars","2019",225.14,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: Local currency","2019",5923.44,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: 2017 PPP $","2019",1451.83,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
"Egypt","Average monthly earnings of employees by sex and economic activity","EC - Employment, wages and hours of Work Survey","Sex: Male","Economic activity (ISIC-Rev.4): S. Other service activities","Currency: U.S. dollars","2019",353.2,,,"Currency: EGY - Egyptian pound (EGP) | Value type: Real values | Working time arrangement coverage: Full-time and part time workers | ILO calculation: Weekly figure multiplied by 4.33 weeks","Data reference period: October | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Wage earners / blue collar / production workers"
